dataset,model,split,splitID,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
rw,prefix,rand,3,8,12,0,95.77,81.16,23,33,8,5,82.14,74.19,36,5.83,68.53,209.96
rw,prefix,rand,3,8,12,0,93.96,81.16,21,35,6,7,75.00,77.78,37,5.84,68.53,216.23
rw,prefix,rand,3,8,12,0,95.77,81.16,24,32,9,4,85.71,72.73,38,5.85,68.53,222.29
rw,prefix,rand,3,8,12,0,88.82,75.36,17,35,6,11,60.71,73.91,39,5.85,68.53,228.12
rw,prefix,rand,3,8,12,0,95.17,81.16,24,32,9,4,85.71,72.73,40,5.85,68.53,233.93
rw,prefix,rand,3,8,12,0,94.56,78.26,22,32,9,6,78.57,70.97,41,5.85,68.53,239.81
rw,prefix,rand,3,8,12,0,95.77,78.26,22,32,9,6,78.57,70.97,42,5.86,68.53,246.20
rw,prefix,rand,3,8,12,0,93.66,75.36,19,33,8,9,67.86,70.37,43,5.86,68.53,252.03
rw,prefix,rand,3,8,12,0,93.96,78.26,21,33,8,7,75.00,72.41,44,5.87,68.53,258.23
rw,prefix,rand,3,8,12,0,93.66,78.26,21,33,8,7,75.00,72.41,45,5.87,68.53,264.31
rw,prefix,rand,3,8,12,0,89.73,79.71,24,31,10,4,85.71,70.59,46,5.87,68.53,270.05
rw,prefix,rand,3,8,12,0,95.17,79.71,24,31,10,4,85.71,70.59,47,5.87,68.53,275.68
rw,prefix,rand,3,8,12,0,96.07,78.26,23,31,10,5,82.14,69.70,48,5.86,68.53,281.35
rw,prefix,rand,3,8,12,0,95.77,78.26,23,31,10,5,82.14,69.70,49,5.86,68.53,287.24
rw,prefix,rand,3,8,12,0,96.07,78.26,23,31,10,5,82.14,69.70,50,5.85,68.53,292.53
rw,prefix,rand,3,8,12,0,94.26,76.81,21,32,9,7,75.00,70.00,51,5.85,68.53,298.18
rw,prefix,rand,3,8,12,0,95.77,78.26,23,31,10,5,82.14,69.70,52,5.84,68.53,303.77
rw,prefix,rand,3,8,12,0,92.15,85.51,23,36,5,5,82.14,82.14,52,5.84,68.53,303.77
rw,prefix,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,1,5.55,5.55,5.55
rw,prefix,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,2,5.67,11.33,11.33
rw,prefix,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,3,5.62,16.85,16.85
rw,prefix,rand,4,8,12,0,51.54,52.63,0,40,0,36,0.00,0.00,4,5.64,22.58,22.58
rw,prefix,rand,4,8,12,0,51.54,52.63,0,40,0,36,0.00,0.00,5,5.66,28.31,28.31
rw,prefix,rand,4,8,12,0,66.36,67.11,13,38,2,23,36.11,86.67,6,5.68,34.05,34.05
rw,prefix,rand,4,8,12,0,86.73,85.53,29,36,4,7,80.56,87.88,7,5.73,40.11,40.11
rw,prefix,rand,4,8,12,0,80.56,65.79,33,17,23,3,91.67,58.93,8,5.76,40.11,46.11
rw,prefix,rand,4,8,12,0,87.35,77.63,29,30,10,7,80.56,74.36,9,5.82,40.11,52.40
rw,prefix,rand,4,8,12,0,90.12,77.63,31,28,12,5,86.11,72.09,10,5.81,40.11,58.13
rw,prefix,rand,4,8,12,0,88.89,78.95,29,31,9,7,80.56,76.32,11,5.81,40.11,63.94
rw,prefix,rand,4,8,12,0,88.58,78.95,29,31,9,7,80.56,76.32,12,5.84,40.11,70.12
rw,prefix,rand,4,8,12,0,88.89,78.95,29,31,9,7,80.56,76.32,13,5.85,40.11,76.06
rw,prefix,rand,4,8,12,0,90.43,81.58,31,31,9,5,86.11,77.50,14,5.85,40.11,81.91
rw,prefix,rand,4,8,12,0,90.43,81.58,31,31,9,5,86.11,77.50,15,5.85,40.11,87.71
rw,prefix,rand,4,8,12,0,91.36,80.26,30,31,9,6,83.33,76.92,16,5.86,40.11,93.76
rw,prefix,rand,4,8,12,0,92.59,80.26,30,31,9,6,83.33,76.92,17,5.88,40.11,99.96
rw,prefix,rand,4,8,12,0,93.21,81.58,31,31,9,5,86.11,77.50,18,5.88,40.11,105.80
rw,prefix,rand,4,8,12,0,92.90,80.26,31,30,10,5,86.11,75.61,19,5.87,40.11,111.51
rw,prefix,rand,4,8,12,0,91.05,81.58,31,31,9,5,86.11,77.50,20,5.88,40.11,117.61
rw,prefix,rand,4,8,12,0,92.28,81.58,31,31,9,5,86.11,77.50,21,5.89,40.11,123.76
rw,prefix,rand,4,8,12,0,94.14,80.26,31,30,10,5,86.11,75.61,22,5.88,40.11,129.44
rw,prefix,rand,4,8,12,0,89.20,84.21,27,37,3,9,75.00,90.00,23,5.88,40.11,135.34
rw,prefix,rand,4,8,12,0,92.28,82.89,32,31,9,4,88.89,78.05,24,5.87,40.11,140.94
rw,prefix,rand,4,8,12,0,92.90,82.89,32,31,9,4,88.89,78.05,25,5.89,40.11,147.17
rw,prefix,rand,4,8,12,0,92.59,82.89,32,31,9,4,88.89,78.05,26,5.89,40.11,153.08
rw,prefix,rand,4,8,12,0,93.21,81.58,32,30,10,4,88.89,76.19,27,5.88,40.11,158.72
rw,prefix,rand,4,8,12,0,92.28,81.58,30,32,8,6,83.33,78.95,28,5.87,40.11,164.37
rw,prefix,rand,4,8,12,0,93.83,81.58,32,30,10,4,88.89,76.19,29,5.88,40.11,170.47
rw,prefix,rand,4,8,12,0,94.14,80.26,30,31,9,6,83.33,76.92,30,5.89,40.11,176.82
rw,prefix,rand,4,8,12,0,93.52,82.89,32,31,9,4,88.89,78.05,31,5.91,40.11,183.10
rw,prefix,rand,4,8,12,0,92.90,78.95,27,33,7,9,75.00,79.41,32,5.91,40.11,189.26
rw,prefix,rand,4,8,12,0,95.06,80.26,31,30,10,5,86.11,75.61,33,5.91,40.11,195.17
rw,prefix,rand,4,8,12,0,95.06,84.21,31,33,7,5,86.11,81.58,34,5.91,40.11,201.07
rw,prefix,rand,4,8,12,0,95.37,84.21,32,32,8,4,88.89,80.00,35,5.90,40.11,206.62
rw,prefix,rand,4,8,12,0,95.06,82.89,30,33,7,6,83.33,81.08,36,5.90,40.11,212.57
rw,prefix,rand,4,8,12,0,95.99,82.89,32,31,9,4,88.89,78.05,37,5.91,40.11,218.72
rw,prefix,rand,4,8,12,0,95.68,82.89,30,33,7,6,83.33,81.08,38,5.92,40.11,225.07
rw,prefix,rand,4,8,12,0,95.68,84.21,31,33,7,5,86.11,81.58,39,5.92,40.11,231.02
rw,prefix,rand,4,8,12,0,95.37,80.26,31,30,10,5,86.11,75.61,40,5.91,40.11,236.52
rw,prefix,rand,4,8,12,0,95.68,80.26,31,30,10,5,86.11,75.61,41,5.92,40.11,242.84
rw,prefix,rand,4,8,12,0,96.30,80.26,31,30,10,5,86.11,75.61,42,5.92,40.11,248.78
rw,prefix,rand,4,8,12,0,95.99,80.26,32,29,11,4,88.89,74.42,43,5.92,40.11,254.58
rw,prefix,rand,4,8,12,0,96.30,82.89,32,31,9,4,88.89,78.05,44,5.91,40.11,260.17
rw,prefix,rand,4,8,12,0,96.30,82.89,32,31,9,4,88.89,78.05,45,5.91,40.11,265.98
rw,prefix,rand,4,8,12,0,96.91,81.58,31,31,9,5,86.11,77.50,46,5.92,40.11,272.18
rw,prefix,rand,4,8,12,0,96.60,81.58,31,31,9,5,86.11,77.50,47,5.91,40.11,277.99
rw,prefix,rand,4,8,12,0,95.37,80.26,27,34,6,9,75.00,81.82,48,5.91,40.11,283.77
rw,prefix,rand,4,8,12,0,95.37,77.63,33,26,14,3,91.67,70.21,49,5.91,40.11,289.49
rw,prefix,rand,4,8,12,0,97.22,81.58,32,30,10,4,88.89,76.19,50,5.91,40.11,295.33
rw,prefix,rand,4,8,12,0,97.53,82.89,32,31,9,4,88.89,78.05,51,5.91,40.11,301.36
rw,prefix,rand,4,8,12,0,86.73,85.53,29,36,4,7,80.56,87.88,51,5.91,40.11,301.36
rw,prefix,rand,5,8,12,0,56.88,47.95,32,3,38,0,100.00,45.71,1,6.08,6.08,6.08
rw,prefix,rand,5,8,12,0,79.51,78.08,31,26,15,1,96.88,67.39,2,5.96,11.93,11.93
rw,prefix,rand,5,8,12,0,75.23,82.19,23,37,4,9,71.88,85.19,3,5.95,17.86,17.86
rw,prefix,rand,5,8,12,0,62.08,60.27,3,41,0,29,9.38,100.00,4,5.96,17.86,23.84
rw,prefix,rand,5,8,12,0,69.11,65.75,7,41,0,25,21.88,100.00,5,5.88,17.86,29.39
rw,prefix,rand,5,8,12,0,81.35,78.08,29,28,13,3,90.62,69.05,6,5.86,17.86,35.17
rw,prefix,rand,5,8,12,0,87.77,79.45,26,32,9,6,81.25,74.29,7,5.90,17.86,41.33
rw,prefix,rand,5,8,12,0,87.77,83.56,26,35,6,6,81.25,81.25,8,5.88,47.08,47.08
rw,prefix,rand,5,8,12,0,86.54,78.08,22,35,6,10,68.75,78.57,9,5.90,47.08,53.08
rw,prefix,rand,5,8,12,0,88.07,80.82,24,35,6,8,75.00,80.00,10,5.91,47.08,59.09
rw,prefix,rand,5,8,12,0,88.38,82.19,24,36,5,8,75.00,82.76,11,5.92,47.08,65.17
rw,prefix,rand,5,8,12,0,90.21,83.56,25,36,5,7,78.12,83.33,12,5.94,71.31,71.31
rw,prefix,rand,5,8,12,0,90.21,83.56,25,36,5,7,78.12,83.33,13,5.93,77.06,77.06
rw,prefix,rand,5,8,12,0,90.52,84.93,26,36,5,6,81.25,83.87,14,5.93,83.04,83.04
rw,prefix,rand,5,8,12,0,90.52,83.56,25,36,5,7,78.12,83.33,15,5.92,83.04,88.84
rw,prefix,rand,5,8,12,0,92.66,84.93,26,36,5,6,81.25,83.87,16,5.92,94.80,94.80
rw,prefix,rand,5,8,12,0,93.27,83.56,25,36,5,7,78.12,83.33,17,5.93,94.80,100.83
rw,prefix,rand,5,8,12,0,93.27,83.56,25,36,5,7,78.12,83.33,18,5.91,94.80,106.41
rw,prefix,rand,5,8,12,0,93.58,86.30,27,36,5,5,84.38,84.38,19,5.91,112.32,112.32
rw,prefix,rand,5,8,12,0,94.19,86.30,27,36,5,5,84.38,84.38,20,5.91,118.14,118.14
rw,prefix,rand,5,8,12,0,93.88,86.30,27,36,5,5,84.38,84.38,21,5.91,124.06,124.06
rw,prefix,rand,5,8,12,0,93.58,83.56,25,36,5,7,78.12,83.33,22,5.89,124.06,129.52
rw,prefix,rand,5,8,12,0,94.19,86.30,27,36,5,5,84.38,84.38,23,5.88,135.33,135.33
rw,prefix,rand,5,8,12,0,93.27,83.56,25,36,5,7,78.12,83.33,24,5.86,135.33,140.75
rw,prefix,rand,5,8,12,0,94.19,86.30,27,36,5,5,84.38,84.38,25,5.86,146.38,146.38
rw,prefix,rand,5,8,12,0,91.74,89.04,29,36,5,3,90.62,85.29,26,5.85,152.07,152.07
rw,prefix,rand,5,8,12,0,92.66,83.56,24,37,4,8,75.00,85.71,27,5.84,152.07,157.76
rw,prefix,rand,5,8,12,0,95.41,84.93,26,36,5,6,81.25,83.87,28,5.84,152.07,163.48
rw,prefix,rand,5,8,12,0,95.72,84.93,26,36,5,6,81.25,83.87,29,5.84,152.07,169.44
rw,prefix,rand,5,8,12,0,94.80,84.93,26,36,5,6,81.25,83.87,30,5.84,152.07,175.21
rw,prefix,rand,5,8,12,0,95.11,84.93,26,36,5,6,81.25,83.87,31,5.84,152.07,180.93
rw,prefix,rand,5,8,12,0,95.72,84.93,26,36,5,6,81.25,83.87,32,5.84,152.07,186.72
rw,prefix,rand,5,8,12,0,95.11,84.93,26,36,5,6,81.25,83.87,33,5.84,152.07,192.81
rw,prefix,rand,5,8,12,0,95.41,84.93,26,36,5,6,81.25,83.87,34,5.85,152.07,198.80
rw,prefix,rand,5,8,12,0,95.72,82.19,24,36,5,8,75.00,82.76,35,5.85,152.07,204.88
rw,prefix,rand,5,8,12,0,95.41,82.19,24,36,5,8,75.00,82.76,36,5.86,152.07,211.10
rw,prefix,rand,5,8,12,0,95.11,83.56,25,36,5,7,78.12,83.33,37,5.87,152.07,217.18
rw,prefix,rand,5,8,12,0,95.72,82.19,24,36,5,8,75.00,82.76,38,5.86,152.07,222.80
rw,prefix,rand,5,8,12,0,95.41,84.93,26,36,5,6,81.25,83.87,39,5.87,152.07,228.95
rw,prefix,rand,5,8,12,0,95.41,82.19,24,36,5,8,75.00,82.76,40,5.87,152.07,234.60
rw,prefix,rand,5,8,12,0,96.02,83.56,25,36,5,7,78.12,83.33,41,5.87,152.07,240.76
rw,prefix,rand,5,8,12,0,95.72,82.19,24,36,5,8,75.00,82.76,42,5.88,152.07,246.96
rw,prefix,rand,5,8,12,0,96.94,82.19,24,36,5,8,75.00,82.76,43,5.87,152.07,252.55
rw,prefix,rand,5,8,12,0,96.64,82.19,24,36,5,8,75.00,82.76,44,5.86,152.07,257.82
rw,prefix,rand,5,8,12,0,97.25,82.19,26,34,7,6,81.25,78.79,45,5.87,152.07,263.98
rw,prefix,rand,5,8,12,0,91.74,79.45,22,36,5,10,68.75,81.48,46,5.88,152.07,270.33
rw,prefix,rand,5,8,12,0,95.72,86.30,27,36,5,5,84.38,84.38,47,5.88,152.07,276.28
rw,prefix,rand,5,8,12,0,96.33,87.67,28,36,5,4,87.50,84.85,48,5.87,152.07,281.72
rw,prefix,rand,5,8,12,0,96.02,84.93,26,36,5,6,81.25,83.87,49,5.87,152.07,287.81
rw,prefix,rand,5,8,12,0,96.64,86.30,27,36,5,5,84.38,84.38,50,5.87,152.07,293.72
rw,prefix,rand,5,8,12,0,94.80,83.56,25,36,5,7,78.12,83.33,51,5.88,152.07,299.88
rw,prefix,rand,5,8,12,0,96.64,84.93,26,36,5,6,81.25,83.87,52,5.87,152.07,305.25
rw,prefix,rand,5,8,12,0,91.74,89.04,29,36,5,3,90.62,85.29,52,5.87,152.07,305.25
rw,Raw,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,1,4.18,4.18,4.18
rw,Raw,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,2,4.29,8.58,8.58
rw,Raw,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,3,4.33,12.99,12.99
rw,Raw,pw,1,8,12,0,64.62,50.67,0,38,0,37,0.00,0.00,4,4.19,16.78,16.78
rw,Raw,pw,1,8,12,0,83.38,72.00,22,32,6,15,59.46,78.57,5,4.26,21.30,21.30
rw,Raw,pw,1,8,12,0,86.46,56.00,35,7,31,2,94.59,53.03,6,4.28,21.30,25.71
rw,Raw,pw,1,8,12,0,87.08,70.67,18,35,3,19,48.65,85.71,7,4.33,21.30,30.31
rw,Raw,pw,1,8,12,0,89.54,56.00,32,10,28,5,86.49,53.33,8,4.35,21.30,34.81
rw,Raw,pw,1,8,12,0,89.85,56.00,34,8,30,3,91.89,53.12,9,4.37,21.30,39.29
rw,Raw,pw,1,8,12,0,90.46,74.67,33,23,15,4,89.19,68.75,10,4.39,43.94,43.94
rw,Raw,pw,1,8,12,0,89.85,68.00,28,23,15,9,75.68,65.12,11,4.41,43.94,48.46
rw,Raw,pw,1,8,12,0,91.08,66.67,28,22,16,9,75.68,63.64,12,4.44,43.94,53.23
rw,Raw,pw,1,8,12,0,91.69,68.00,29,22,16,8,78.38,64.44,13,4.46,43.94,58.00
rw,Raw,pw,1,8,12,0,90.46,68.00,28,23,15,9,75.68,65.12,14,4.45,43.94,62.33
rw,Raw,pw,1,8,12,0,91.08,66.67,28,22,16,9,75.68,63.64,15,4.46,43.94,66.83
rw,Raw,pw,1,8,12,0,91.38,66.67,28,22,16,9,75.68,63.64,16,4.45,43.94,71.18
rw,Raw,pw,1,8,12,0,92.92,66.67,28,22,16,9,75.68,63.64,17,4.45,43.94,75.63
rw,Raw,pw,1,8,12,0,92.62,68.00,28,23,15,9,75.68,65.12,18,4.46,43.94,80.31
rw,Raw,pw,1,8,12,0,91.69,69.33,27,25,13,10,72.97,67.50,19,4.47,43.94,84.96
rw,Raw,pw,1,8,12,0,92.92,68.00,28,23,15,9,75.68,65.12,20,4.47,43.94,89.42
rw,Raw,pw,1,8,12,0,93.23,66.67,28,22,16,9,75.68,63.64,21,4.47,43.94,93.97
rw,Raw,pw,1,8,12,0,92.92,66.67,28,22,16,9,75.68,63.64,22,4.47,43.94,98.30
rw,Raw,pw,1,8,12,0,92.92,66.67,28,22,16,9,75.68,63.64,23,4.47,43.94,102.76
rw,Raw,pw,1,8,12,0,93.54,66.67,28,22,16,9,75.68,63.64,24,4.47,43.94,107.23
rw,Raw,pw,1,8,12,0,88.31,66.67,17,33,5,20,45.95,77.27,25,4.47,43.94,111.78
rw,Raw,pw,1,8,12,0,92.00,73.33,31,24,14,6,83.78,68.89,26,4.47,43.94,116.27
rw,Raw,pw,1,8,12,0,92.00,70.67,31,22,16,6,83.78,65.96,27,4.47,43.94,120.70
rw,Raw,pw,1,8,12,0,92.92,73.33,30,25,13,7,81.08,69.77,28,4.47,43.94,125.17
rw,Raw,pw,1,8,12,0,92.92,65.33,24,25,13,13,64.86,64.86,29,4.47,43.94,129.60
rw,Raw,pw,1,8,12,0,93.85,73.33,30,25,13,7,81.08,69.77,30,4.47,43.94,134.02
rw,Raw,pw,1,8,12,0,94.15,73.33,30,25,13,7,81.08,69.77,31,4.47,43.94,138.59
rw,Raw,pw,1,8,12,0,94.46,72.00,29,25,13,8,78.38,69.05,32,4.47,43.94,142.90
rw,Raw,pw,1,8,12,0,94.77,70.67,28,25,13,9,75.68,68.29,33,4.47,43.94,147.48
rw,Raw,pw,1,8,12,0,95.08,69.33,27,25,13,10,72.97,67.50,34,4.46,43.94,151.64
rw,Raw,pw,1,8,12,0,94.77,65.33,24,25,13,13,64.86,64.86,35,4.46,43.94,156.08
rw,Raw,pw,1,8,12,0,95.08,69.33,27,25,13,10,72.97,67.50,36,4.46,43.94,160.55
rw,Raw,pw,1,8,12,0,95.38,73.33,32,23,15,5,86.49,68.09,37,4.46,43.94,165.00
rw,Raw,pw,1,8,12,0,95.69,76.00,32,25,13,5,86.49,71.11,38,4.46,169.37,169.37
rw,Raw,pw,1,8,12,0,96.00,69.33,27,25,13,10,72.97,67.50,39,4.45,169.37,173.51
rw,Raw,pw,1,8,12,0,96.00,70.67,28,25,13,9,75.68,68.29,40,4.44,169.37,177.50
rw,Raw,pw,1,8,12,0,96.00,68.00,28,23,15,9,75.68,65.12,41,4.43,169.37,181.79
rw,Raw,pw,1,8,12,0,96.00,68.00,28,23,15,9,75.68,65.12,42,4.43,169.37,185.97
rw,Raw,pw,1,8,12,0,96.31,68.00,28,23,15,9,75.68,65.12,43,4.43,169.37,190.38
rw,Raw,pw,1,8,12,0,97.23,66.67,28,22,16,9,75.68,63.64,44,4.42,169.37,194.64
rw,Raw,pw,1,8,12,0,93.54,70.67,28,25,13,9,75.68,68.29,45,4.42,169.37,199.08
rw,Raw,pw,1,8,12,0,96.31,56.00,33,9,29,4,89.19,53.23,46,4.43,169.37,203.80
rw,Raw,pw,1,8,12,0,97.54,69.33,28,24,14,9,75.68,66.67,47,4.44,169.37,208.45
rw,Raw,pw,1,8,12,0,97.54,70.67,28,25,13,9,75.68,68.29,48,4.44,169.37,213.10
rw,Raw,pw,1,8,12,0,97.54,70.67,28,25,13,9,75.68,68.29,49,4.44,169.37,217.59
rw,Raw,pw,1,8,12,0,97.54,66.67,28,22,16,9,75.68,63.64,50,4.44,169.37,222.19
rw,Raw,pw,1,8,12,0,97.54,69.33,28,24,14,9,75.68,66.67,51,4.45,169.37,226.70
rw,Raw,pw,1,8,12,0,97.54,68.00,29,22,16,8,78.38,64.44,52,4.45,169.37,231.16
rw,Raw,pw,1,8,12,0,97.54,68.00,29,22,16,8,78.38,64.44,53,4.45,169.37,235.64
rw,Raw,pw,1,8,12,0,97.54,68.00,29,22,16,8,78.38,64.44,54,4.45,169.37,240.29
rw,Raw,pw,1,8,12,0,97.54,68.00,29,22,16,8,78.38,64.44,55,4.45,169.37,244.56
rw,Raw,pw,1,8,12,0,97.54,68.00,29,22,16,8,78.38,64.44,56,4.45,169.37,249.20
rw,Raw,pw,1,8,12,0,97.85,68.00,29,22,16,8,78.38,64.44,57,4.45,169.37,253.58
rw,Raw,pw,1,8,12,0,97.85,68.00,29,22,16,8,78.38,64.44,58,4.45,169.37,257.92
rw,Raw,pw,1,8,12,0,97.85,69.33,30,22,16,7,81.08,65.22,59,4.44,169.37,262.18
rw,Raw,pw,1,8,12,0,97.23,69.33,30,22,16,7,81.08,65.22,60,4.44,169.37,266.44
rw,Raw,pw,1,8,12,0,96.92,70.67,31,22,16,6,83.78,65.96,61,4.44,169.37,270.79
rw,Raw,pw,1,8,12,0,93.23,52.00,23,16,22,14,62.16,51.11,62,4.43,169.37,274.89
rw,Raw,pw,1,8,12,0,95.08,61.33,32,14,24,5,86.49,57.14,63,4.43,169.37,279.23
rw,Raw,pw,1,8,12,0,96.31,58.67,32,12,26,5,86.49,55.17,64,4.44,169.37,283.88
rw,Raw,pw,1,8,12,0,96.92,57.33,34,9,29,3,91.89,53.97,65,4.43,169.37,288.16
rw,Raw,pw,1,8,12,0,96.92,57.33,34,9,29,3,91.89,53.97,66,4.43,169.37,292.71
rw,Raw,pw,1,8,12,0,96.92,74.67,34,22,16,3,91.89,68.00,67,4.43,169.37,297.12
rw,Raw,pw,1,8,12,0,96.92,74.67,34,22,16,3,91.89,68.00,68,4.43,169.37,301.24
rw,Raw,pw,1,8,12,0,97.23,74.67,34,22,16,3,91.89,68.00,69,4.43,169.37,305.50
rw,Raw,pw,1,8,12,0,95.69,76.00,32,25,13,5,86.49,71.11,69,4.43,169.37,305.50
rw,Raw,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,1,4.31,4.31,4.31
rw,Raw,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,2,4.45,8.90,8.90
rw,Raw,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,3,4.32,12.97,12.97
rw,Raw,pw,2,8,12,0,54.07,49.46,0,46,0,47,0.00,0.00,4,4.28,17.11,17.11
rw,Raw,pw,2,8,12,0,77.85,50.54,2,45,1,45,4.26,66.67,5,4.33,21.63,21.63
rw,Raw,pw,2,8,12,0,82.41,51.61,47,1,45,0,100.00,51.09,6,4.40,26.42,26.42
rw,Raw,pw,2,8,12,0,85.67,89.25,47,36,10,0,100.00,82.46,7,4.44,31.07,31.07
rw,Raw,pw,2,8,12,0,85.99,50.54,47,0,46,0,100.00,50.54,8,4.44,31.07,35.55
rw,Raw,pw,2,8,12,0,88.60,63.44,47,12,34,0,100.00,58.02,9,4.42,31.07,39.81
rw,Raw,pw,2,8,12,0,87.62,50.54,47,0,46,0,100.00,50.54,10,4.40,31.07,43.98
rw,Raw,pw,2,8,12,0,87.95,50.54,47,0,46,0,100.00,50.54,11,4.40,31.07,48.41
rw,Raw,pw,2,8,12,0,88.93,50.54,47,0,46,0,100.00,50.54,12,4.42,31.07,53.06
rw,Raw,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,13,4.43,31.07,57.54
rw,Raw,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,14,4.44,31.07,62.10
rw,Raw,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,15,4.43,31.07,66.40
rw,Raw,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,16,4.44,31.07,71.03
rw,Raw,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,17,4.46,31.07,75.81
rw,Raw,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,18,4.46,31.07,80.33
rw,Raw,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,19,4.46,31.07,84.66
rw,Raw,pw,2,8,12,0,93.49,50.54,47,0,46,0,100.00,50.54,20,4.47,31.07,89.31
rw,Raw,pw,2,8,12,0,91.86,50.54,47,0,46,0,100.00,50.54,21,4.52,31.07,94.84
rw,Raw,pw,2,8,12,0,93.81,50.54,47,0,46,0,100.00,50.54,22,4.55,31.07,100.08
rw,Raw,pw,2,8,12,0,94.14,47.31,44,0,46,3,93.62,48.89,23,4.55,31.07,104.60
rw,Raw,pw,2,8,12,0,93.81,17.20,15,1,45,32,31.91,25.00,24,4.55,31.07,109.10
rw,Raw,pw,2,8,12,0,93.81,47.31,44,0,46,3,93.62,48.89,25,4.55,31.07,113.81
rw,Raw,pw,2,8,12,0,93.49,17.20,15,1,45,32,31.91,25.00,26,4.54,31.07,117.97
rw,Raw,pw,2,8,12,0,93.81,17.20,15,1,45,32,31.91,25.00,27,4.55,31.07,122.95
rw,Raw,pw,2,8,12,0,93.81,17.20,15,1,45,32,31.91,25.00,28,4.55,31.07,127.28
rw,Raw,pw,2,8,12,0,94.14,17.20,15,1,45,32,31.91,25.00,29,4.56,31.07,132.26
rw,Raw,pw,2,8,12,0,94.46,47.31,44,0,46,3,93.62,48.89,30,4.57,31.07,137.04
rw,Raw,pw,2,8,12,0,92.83,73.12,44,24,22,3,93.62,66.67,31,4.58,31.07,141.93
rw,Raw,pw,2,8,12,0,94.14,50.54,44,3,43,3,93.62,50.57,32,4.59,31.07,146.75
rw,Raw,pw,2,8,12,0,94.46,64.52,44,16,30,3,93.62,59.46,33,4.59,31.07,151.35
rw,Raw,pw,2,8,12,0,94.79,29.03,15,12,34,32,31.91,30.61,34,4.59,31.07,156.06
rw,Raw,pw,2,8,12,0,95.11,18.28,15,2,44,32,31.91,25.42,35,4.59,31.07,160.79
rw,Raw,pw,2,8,12,0,94.79,18.28,15,2,44,32,31.91,25.42,36,4.59,31.07,165.16
rw,Raw,pw,2,8,12,0,93.49,19.35,15,3,43,32,31.91,25.86,37,4.59,31.07,169.94
rw,Raw,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,38,4.60,31.07,174.76
rw,Raw,pw,2,8,12,0,94.14,19.35,15,3,43,32,31.91,25.86,39,4.60,31.07,179.56
rw,Raw,pw,2,8,12,0,95.44,19.35,15,3,43,32,31.91,25.86,40,4.61,31.07,184.58
rw,Raw,pw,2,8,12,0,96.09,20.43,15,4,42,32,31.91,26.32,41,4.62,31.07,189.49
rw,Raw,pw,2,8,12,0,96.09,20.43,15,4,42,32,31.91,26.32,42,4.63,31.07,194.33
rw,Raw,pw,2,8,12,0,96.74,20.43,15,4,42,32,31.91,26.32,43,4.63,31.07,199.05
rw,Raw,pw,2,8,12,0,96.42,20.43,15,4,42,32,31.91,26.32,44,4.63,31.07,203.87
rw,Raw,pw,2,8,12,0,96.42,22.58,15,6,40,32,31.91,27.27,45,4.64,31.07,208.79
rw,Raw,pw,2,8,12,0,96.42,20.43,15,4,42,32,31.91,26.32,46,4.64,31.07,213.36
rw,Raw,pw,2,8,12,0,96.42,20.43,15,4,42,32,31.91,26.32,47,4.63,31.07,217.79
rw,Raw,pw,2,8,12,0,96.42,69.89,44,21,25,3,93.62,63.77,48,4.64,31.07,222.52
rw,Raw,pw,2,8,12,0,96.74,50.54,44,3,43,3,93.62,50.57,49,4.63,31.07,226.96
rw,Raw,pw,2,8,12,0,97.07,52.69,44,5,41,3,93.62,51.76,50,4.62,31.07,231.13
rw,Raw,pw,2,8,12,0,97.07,51.61,44,4,42,3,93.62,51.16,51,4.62,31.07,235.48
rw,Raw,pw,2,8,12,0,96.74,69.89,44,21,25,3,93.62,63.77,52,4.61,31.07,239.95
rw,Raw,pw,2,8,12,0,91.86,65.59,44,17,29,3,93.62,60.27,53,4.61,31.07,244.50
rw,Raw,pw,2,8,12,0,96.42,72.04,44,23,23,3,93.62,65.67,54,4.61,31.07,249.18
rw,Raw,pw,2,8,12,0,96.09,41.94,15,24,22,32,31.91,40.54,55,4.61,31.07,253.68
